RD_WRITE_DT,RD_RATING,RD_ITEM_NM,RD_CONTENT,RD_OPTION_SIZE,RD_OPTION_COLOR,RD_REVIEWER_INFO,RD_REVIEW_IMAGES,PRODUCT_TITLE
20231026,5,COLOR: LIGHT BEIGE / SIZE: 55사이즈약간 커요 (어깨)핏오버핏이에요착용감편해요,이쁩니다 여성여성하니,약간 커요 (어깨),,,,[네이버 단독][온앤온] 퍼프 슬리브 타이 블라우스 NEW4XB285
20230926,5,COLOR: BLUE / SIZE: 55핏오버핏이에요사이즈많이 커요 (팔 둘레)착용감편해요,진짜 입으면 두 배 이뻐보여요.. 강추,많이 커요 (팔 둘레),,,,[네이버 단독][온앤온] 퍼프 슬리브 타이 블라우스 NEW4XB285
20230924,5,COLOR: BLUE / SIZE: 55,결혼식 하객룩으로 구입했는데 좋아요~!,잘 맞아요,,,,[네이버 단독][온앤온] 퍼프 슬리브 타이 블라우스 NEW4XB285
20230924,4,COLOR: BLUE / SIZE: 55,퍼프가 있긴한데 과하지않아요. 결혼식에 이쁘게 잘입었어요,약간 커요,,,,[네이버 단독][온앤온] 퍼프 슬리브 타이 블라우스 NEW4XB285
20230921,5,COLOR: BLUE / SIZE: 55,색상 이쁘고 단추가 귀염둥이에요 만족합니다 :),잘 맞아요,,,,[네이버 단독][온앤온] 퍼프 슬리브 타이 블라우스 NEW4XB285
20230917,5,COLOR: BLUE / SIZE: 55사이즈약간 커요 (어깨)핏오버핏이에요착용감편해요,어깨가 볼륨감이 있어요 ㅎㅎ 소화를 잘 못하는거 같지만 옷은 이뿌네용 단추가 작아서 살짝 끼우는게 불편했어여..ㅎㅎ,약간 커요 (어깨),,,,[네이버 단독][온앤온] 퍼프 슬리브 타이 블라우스 NEW4XB285
20230915,5,COLOR: LIGHT BEIGE / SIZE: 55사이즈약간 커요 (어깨)핏적당해요착용감편해요,어깨가 커서 반품고민했지만 독특한 컬러때문에 안고갑니다ㅎ,약간 커요 (어깨),,,,[네이버 단독][온앤온] 퍼프 슬리브 타이 블라우스 NEW4XB285
20230831,5,COLOR: BLUE / SIZE: 66사이즈약간 커요 (어깨)핏오버핏이에요착용감아주 편해요,색감도 이쁘고 디자인도 고급져요~ 입으니 얼굴이 환~ 해지네요,약간 커요 (어깨),,,,[네이버 단독][온앤온] 퍼프 슬리브 타이 블라우스 NEW4XB285
20230826,5,COLOR: LIGHT BEIGE / SIZE: 55,루즈하구 하늘하늘해서 여리여리한 핏입니다! 스커트나 팬츠 어디든 연출하기 좋구 콩단추조차도 러블리 그 잡채 '-'👍,약간 커요,,,,[네이버 단독][온앤온] 퍼프 슬리브 타이 블라우스 NEW4XB285
20230705,5,COLOR: LIGHT BEIGE / SIZE: 66,원하던 스타일이에요. 만족합니다.,잘 맞아요,,,,[네이버 단독][온앤온] 퍼프 슬리브 타이 블라우스 NEW4XB285
20230617,5,COLOR: BLUE / SIZE: 55체형160cm49kg상의 XS어깨 넓음핏오버핏이에요사이즈많이 커요 (어깨)착용감아주 편해요,색상이 넘 이쁘고 마음에 들어요 구김은 조금 가네요,많이 커요 (어깨),,,,[네이버 단독][온앤온] 퍼프 슬리브 타이 블라우스 NEW4XB285
20230616,3,COLOR: LIGHT BEIGE / SIZE: 66,다 좋은데 컬러가 실물보다 어두운 베이지에요.반품고민하다 디쟌이 이뻐서 겟합니다.후기사진이나 화면에서 보이는데로 약간 밝은 베이지였음 얼굴이 더 살듯요~,잘 맞아요,,,,[네이버 단독][온앤온] 퍼프 슬리브 타이 블라우스 NEW4XB285
20230614,4,COLOR: BLUE / SIZE: 66,컬러랑 소재가 어울릴까 싶었는데 괜찮네요,잘 맞아요,,,,[네이버 단독][온앤온] 퍼프 슬리브 타이 블라우스 NEW4XB285
20230529,4,COLOR: BLUE / SIZE: 55,컬러도 도튿하고 다들 이쁘다고 합니다,잘 맞아요,,,,[네이버 단독][온앤온] 퍼프 슬리브 타이 블라우스 NEW4XB285
20230529,5,COLOR: LIGHT BEIGE / SIZE: 55,여리여리허고 예뻐요,잘 맞아요,,,,[네이버 단독][온앤온] 퍼프 슬리브 타이 블라우스 NEW4XB285
20230504,5,COLOR: BLUE / SIZE: 66사이즈약간 커요 (어깨)핏오버핏이에요착용감아주 편해요,넘넘 고급스럽고 온앤온 괜찮네요 한번도 구매해본적 없는데 온앤온에서 블라우스2개 구입했는데 다 만족했습니다 앞으로도 이용 많이할께요 감사합니다,약간 커요 (어깨),,,,[네이버 단독][온앤온] 퍼프 슬리브 타이 블라우스 NEW4XB285
20230501,3,COLOR: LIGHT BEIGE / SIZE: 55,좋아하는 스타일인데 제 몸에 잘어울리는 스타잏은 아니예여 ㅜㅜ 그래도 고급스러워요,잘 맞아요,,,,[네이버 단독][온앤온] 퍼프 슬리브 타이 블라우스 NEW4XB285
20230429,5,COLOR: BLUE / SIZE: 66,귀여워여 굿궁굿 굿굿,잘 맞아요,,,,[네이버 단독][온앤온] 퍼프 슬리브 타이 블라우스 NEW4XB285
20230428,5,COLOR: LIGHT BEIGE / SIZE: 66,블루는 55사고 베이진 66구입 둘 다 맘에 들어요.66이 좀 더 뽕이 살아나서 유니크하네요.,약간 커요,,,,[네이버 단독][온앤온] 퍼프 슬리브 타이 블라우스 NEW4XB285
20230419,5,COLOR: LIGHT BEIGE / SIZE: 55,타이 블라우스 예쁩니다,잘 맞아요,,,,[네이버 단독][온앤온] 퍼프 슬리브 타이 블라우스 NEW4XB285
20230409,5,COLOR: BLUE / SIZE: 66,브랜드옷이라 입는게더예뻐요. 은은한펄감 원단이라 반사판을댄듯 예뻐요,잘 맞아요,,,,[네이버 단독][온앤온] 퍼프 슬리브 타이 블라우스 NEW4XB285
20230329,4,COLOR: LIGHT BEIGE / SIZE: 55,이뻐요.가슴 파인 좀 있어요 스카프같은 끈 떨어져서왔어요,잘 맞아요,,,,[네이버 단독][온앤온] 퍼프 슬리브 타이 블라우스 NEW4XB285
20230303,4,COLOR: LIGHT BEIGE / SIZE: 55체형164cm45kg상의 S어깨 좁음보통 팔길이사이즈약간 커요 (어깨)핏적당해요착용감편해요,봄에입기에좋고 자켓안에입어도 좋을꺼같아서 구매했어요,약간 커요 (어깨),,,,[네이버 단독][온앤온] 퍼프 슬리브 타이 블라우스 NEW4XB285
20230301,5,COLOR: BLUE / SIZE: 55,핏 예술이예요. 저는 청바지랑 트위드자켓이랑 매치했는데 진짜 예쁘네요,잘 맞아요,,,,[네이버 단독][온앤온] 퍼프 슬리브 타이 블라우스 NEW4XB285
20230228,5,COLOR: BLUE / SIZE: 55,고급스러워보이고 부들부들 하네요 마음에 듭니다,잘 맞아요,,,,[네이버 단독][온앤온] 퍼프 슬리브 타이 블라우스 NEW4XB285
20230222,5,COLOR: BLUE / SIZE: 66,마음에 들어요 소재도 좋아요,잘 맞아요,,,,[네이버 단독][온앤온] 퍼프 슬리브 타이 블라우스 NEW4XB285
20230220,5,COLOR: BLUE / SIZE: 55,"청바지, 슬랙스 다 어울려요, 타이 묶는것보다 풀고잇는게 더 예뻐보입니다. 개인적으로 넘 좋아하는 소라색이라…",잘 맞아요,,,,[네이버 단독][온앤온] 퍼프 슬리브 타이 블라우스 NEW4XB285
20250316,5,COLOR: CHARCOAL GREY / SIZE: 55,이뻐요~겨울 끝에 좋은 가격으로 구입했어요~~,많이 커요,,,,[온앤온] 더블 브레스티드 자켓 NEW4WJ938
20240521,5,COLOR: BLACK / SIZE: 66사이즈약간 커요 (어깨)핏적당해요길이감적당해요,넘 예뻐요! 보통 66 입는데 미디움이 어깨 길이가 살짝 큰것 같네요. 근데 실물깡패 넘 예쁩니다,약간 커요 (어깨),,,,[온앤온] 슬리브리스 플레어 원피스 NEW4SO216
20250111,5,COLOR: IVORY / SIZE: FREE,가볍고 깔끔하고 고급스러워요,,,,,[온앤온] 담수 진주 팔찌 NEX4XX005
20241205,5,COLOR: IVORY / SIZE: FREE,배송빠르고 상품만족합니다,,,,,[온앤온] 담수 진주 팔찌 NEX4XX005
20240806,5,COLOR: IVORY / SIZE: FREE,시원한 느낌으로 잘 착용하고 있어요~,,,,,[온앤온] 담수 진주 팔찌 NEX4XX005
20240802,4,COLOR: IVORY / SIZE: FREE,그냥 가볍고 편하게 쓸 정도,,,,,[온앤온] 담수 진주 팔찌 NEX4XX005
20240725,5,COLOR: IVORY / SIZE: FREE,할인할때 사서 좋아요 ㅎㅎ,,,,,[온앤온] 담수 진주 팔찌 NEX4XX005
20240611,5,COLOR: IVORY / SIZE: FREE,여행 가서 차려고 구매했는데 평소에도 차고 다녀도 이뻐요 아주 만족합니다,,,,,[온앤온] 담수 진주 팔찌 NEX4XX005
20241127,5,COLOR: NAVY / SIZE: FREE,옷 탄탄하고 예뻐요~,잘 맞아요,,,,[온앤온] 볼륨 소매 가디건 NEK4SD249
20241126,5,COLOR: GREY / SIZE: FREE,생각했던 핏이네요. 원단도 고급스럽고 코디한 셔츠도 이번 세일에 샀어요 저렴하게 득템해서 좋아요~,잘 맞아요,,,,[온앤온] 볼륨 소매 가디건 NEK4SD249
20241003,1,COLOR: GREY / SIZE: FREE,포장 뜯자마자 마지막 단추가 떨어지길래 그건 그냥 꿰맸어요. 그리고 옷걸이에 걸려고 보니 목 뒷부분 박음질이 잘못되어 있네요 10만원짜리 가디건이 홈쇼핑보다 못합니다. 수선 원합니다.,약간 작아요,,,,[온앤온] 볼륨 소매 가디건 NEK4SD249
20240604,5,COLOR: GREY / SIZE: FREE,믿고 구매하는 온앤온. 요즘 실내에서 입기에도 좋은 것 같아요. 이뻐요 만족합니다,잘 맞아요,,,,[온앤온] 볼륨 소매 가디건 NEK4SD249
20250218,5,COLOR: LIGHT BLUE / SIZE: 55,컬러이뻐요.편하고 좋아요,잘 맞아요,,,,[온앤온] 하이넥 베이직 티셔츠 NEW4SE227
20250211,4,COLOR: LIGHT BLUE / SIZE: 55,아직 얇긴하지면 이너로 포인트하기좋아요,잘 맞아요,,,,[온앤온] 하이넥 베이직 티셔츠 NEW4SE227
20250207,3,COLOR: LIGHT MINT / SIZE: 55,민트색이 예뻐요 레이어하기도 좋아요,잘 맞아요,,,,[온앤온] 하이넥 베이직 티셔츠 NEW4SE227
20250203,5,COLOR: LIGHT BLUE / SIZE: 55,만족합니다. 감사합니다.,잘 맞아요,,,,[온앤온] 하이넥 베이직 티셔츠 NEW4SE227
20250203,5,COLOR: LIGHT BLUE / SIZE: 55,"기본티는 매해마다 필요한데 저렴하게 잘 구입했어요. 색, 재질 모두 마음에 들어요! 깔별로 갖고 싶어요 ㅎㅎ",잘 맞아요,,,,[온앤온] 하이넥 베이직 티셔츠 NEW4SE227
20241211,5,COLOR: LIGHT MINT / SIZE: 66,세일할때 샀는데 너무 편해요~ 부드럽고 목을 잘 감싸줘서 겨울 끄덕없습니다,잘 맞아요,,,,[온앤온] 하이넥 베이직 티셔츠 NEW4SE227
20241124,4,COLOR: LIGHT BLUE / SIZE: 66,색상도 화면이랑 같고 핏도 편안합니다 추천합니다,잘 맞아요,,,,[온앤온] 하이넥 베이직 티셔츠 NEW4SE227
20241105,5,COLOR: LIGHT BLUE / SIZE: 55사이즈약간 커요 (팔 둘레)핏슬림해요착용감아주 편해요,44사이즈인데 약간 헐렁해요 55이신분들은 딱 맞을 것 같구요 색상 넘 이뻐서 겨울에 이너로 입기 좋을듯해요!,약간 커요 (팔 둘레),,,,[온앤온] 하이넥 베이직 티셔츠 NEW4SE227
20241022,5,COLOR: LIGHT BLUE / SIZE: 55,많이 얇지도 두껍지도않고 부드럽고 입기도 편해요,잘 맞아요,,,,[온앤온] 하이넥 베이직 티셔츠 NEW4SE227
20240827,4,COLOR: LIGHT BLUE / SIZE: 66,생각보다 보드라운 질감은 아니지만 색감이 이뻐요,잘 맞아요,,,,[온앤온] 하이넥 베이직 티셔츠 NEW4SE227
20240331,5,COLOR: LIGHT BLUE / SIZE: 55,예뻐요 쿨톤 색상임,약간 커요,,,,[온앤온] 하이넥 베이직 티셔츠 NEW4SE227
20240322,5,COLOR: LIGHT YELLOW / SIZE: 55,잘입을 것 갵아요!,잘 맞아요,,,,[온앤온] 하이넥 베이직 티셔츠 NEW4SE227
20241120,5,COLOR: BLACK / SIZE: 55,빠르고 예쁘고 ㅎㅎㅎ,잘 맞아요,,,,[온앤온] 9부 스트레이트 데님 팬츠 NEJ4ML422
20241110,4,COLOR: BLACK / SIZE: 55체형164cm57kg하의 28인치신축성보통이에요사이즈많이 커요 (허리)길이감적당해요,진짜 바지가 너무너무 예쁜데 이제까지 사본 66바지중에 제일 크네요 다른 부분은 잘 맞아서 허리 줄여서 입으려고요~ 적당히 크면 벨트로 해결해보려고 했는데 이렇게 허리 큰 바지 처음봐요~,많이 커요 (허리),,,,[온앤온] 9부 스트레이트 데님 팬츠 NEJ4ML422
20240822,5,COLOR: BLACK / SIZE: 66,길이도 적당하고 배송도 빠르고 잘 입을거 같아 좋아용,잘 맞아요,,,,[온앤온] 9부 스트레이트 데님 팬츠 NEJ4ML422
20240726,5,COLOR: BLACK / SIZE: 55,불량이 안와서 다행이네요. 잘 입을께요.,잘 맞아요,,,,[온앤온] 9부 스트레이트 데님 팬츠 NEJ4ML422
20240705,5,COLOR: BLACK / SIZE: 55,사계절용 바지이고 여름에도 괜찮을거 같아요ㅎ 허리는 살짝 큰데 널널하게 편하게 입을 수 있을거 같아요ㅎㅎ이뻐요ㅎㅎ,약간 커요,,,,[온앤온] 9부 스트레이트 데님 팬츠 NEJ4ML422
20250207,3,COLOR: IVORY / SIZE: 55,이너로도 입으려고 샀는데 품이 많이 커서 이너는 조금 무리일 것 같아요. 대신에 안에 두꺼운 맨투맨도 입을 수 있을 것 같아서 잠시 집앞에 나가거나 봄에 입기 좋을 것 같아요!,많이 커요,,,,[온앤온] 리버시블 경량 덕 다운 NEP4WM902
20250201,4,COLOR: IVORY / SIZE: 55,가볍고 색상도 화사하고 가격도 저렴하고 다좋은데 목부분 바느질이 살짝 불량이라 리버시블임에도불구하고 안쪽은 입기가 좀 그러네요 교환하면 겨울다지날거같아 걍 입으려구요 검수를 꼼꼼하게 해야할거같아요 그래도 백화점브랜드인데 ..,잘 맞아요,,,,[온앤온] 리버시블 경량 덕 다운 NEP4WM902
20250201,5,COLOR: BLACK / SIZE: 55,대박 완전 마음에 들어요! 우선 가볍구요 모자 탈부착 가능하고 너무 귀엽고 세련된 옷이에요 ! 추천 추천!,잘 맞아요,,,,[온앤온] 리버시블 경량 덕 다운 NEP4WM902
20241225,5,COLOR: BLACK / SIZE: 55사이즈잘 맞아요 (가슴)핏적당해요두께얇아요,아니 단추가…첨부터 닫혀서왔길래 입으려구 열다가 하나가 떨여졌어요… 첨부터 아슬아슬했는데 아니나 다를까 하나가 떨어졌어요 다행히 찢어지거나 솜이 빠져나오진 않았는데 그래도 입자마자 떨어져서 이건 좀 아쉽네요..,잘 맞아요 (가슴),,,,[온앤온] 리버시블 경량 덕 다운 NEP4WM902
20241224,5,COLOR: BLACK / SIZE: 55,세일해서 사봄. 여유있는 아우터속에 입을까 해서요. 모자는 탈부착이라 다른옷입을때 추울때 써도 될듯...패딩 바라클라바 괘안네요..가격은 좀 비싸듯합니다.,잘 맞아요,,,,[온앤온] 리버시블 경량 덕 다운 NEP4WM902
20250324,5,"COLOR: LIGHT BEIGE / SIZE: 55사이즈약간 커요 (어깨, 소매길이)핏적당해요두께얇아요",오버핏이어서 예뻐요,"약간 커요 (어깨, 소매길이)",,,,[온앤온] 루즈핏 자켓 NEW4MJC19
20250223,5,COLOR: MELANGE BEIGE / SIZE: 55,셋업으로 행사가로 완전 득템했습니다~ 너무 이뿌네요,잘 맞아요,,,,[온앤온] 핸드메이드 H라인 스커트 NEW4WS916
20250218,5,COLOR: DARK BLUE / SIZE: 55,너무나 예쁜 스커트이니다 고급스럽고 깔끔하고 아주 귀티스러운 스커트 입니다,잘 맞아요,,,,[온앤온] 핸드메이드 H라인 스커트 NEW4WS916
20250103,5,COLOR: DARK BLUE / SIZE: 66,겨울에 따숩게 입기 좋아요~가격이 있는만큼 원단도 좋고 잘입을께요^^,잘 맞아요,,,,[온앤온] 핸드메이드 H라인 스커트 NEW4WS916
20241208,5,COLOR: DARK BLUE / SIZE: 66,허리약간 커요 괜츈,많이 커요,,,,[온앤온] 핸드메이드 H라인 스커트 NEW4WS916
20241226,3,COLOR: CHARCOAL / SIZE: 55사이즈약간 커요 (어깨)핏적당해요착용감편해요,어깨가 약간 부담스럽기도 하고 생각보다 고급스러운 느낌의 니트는 아닌듯요.,약간 커요 (어깨),,,,[온앤온] 네크 리본끈 가디건 NEK4WD928
20241202,5,COLOR: CHARCOAL / SIZE: 55,예쁘게 잘 맞아요. 리본이 귀여워요!!,잘 맞아요,,,,[온앤온] 네크 리본끈 가디건 NEK4WD928
20241126,5,COLOR: CHARCOAL / SIZE: 55,옷이 너무예뻐요 근데소재가 조금 까칠해서 단독으로 입진못할같아요,잘 맞아요,,,,[온앤온] 네크 리본끈 가디건 NEK4WD928
20240831,5,COLOR: WHITE / SIZE: 66,어깨선이 쳐져있어 좀 부해보이긴한데 재질 좋고 디자인이 귀여워요~~!,잘 맞아요,,,,[온앤온] 케이블 조직 리본 가디건 NEK4MD530
20250329,5,COLOR: CHARCOAL / SIZE: 66,넘 프린트가귀엽구여 잘입을거같어여 핏이 너무이쁨 소재는 다소얇아여,잘 맞아요,,,,[온앤온] 빈티지 그래픽 티셔츠 NEW5XE350
20250328,4,COLOR: CHARCOAL / SIZE: 66,얇고 시원하네요 ㅎㅎㅎ,잘 맞아요,,,,[온앤온] 빈티지 그래픽 티셔츠 NEW5XE350
20250319,5,COLOR: CHARCOAL / SIZE: 55,너무 이뻐요 적당히 루즈하고 잘입을것같아요,잘 맞아요,,,,[온앤온] 빈티지 그래픽 티셔츠 NEW5XE350
20250311,5,COLOR: CHARCOAL / SIZE: 55,시원한 소재라 여름에도 잘 입을거 같고 봄에는 이너 로 무난하게 어디든 잘 어울릴거 같아요 !! 너무 잘샀어요 맘에 듭니다^^,많이 커요,,,,[온앤온] 빈티지 그래픽 티셔츠 NEW5XE350
20240907,5,COLOR: CHARCOAL / SIZE: 55,빈티지한느낌에스타일리쉬합시다,잘 맞아요,,,,[온앤온] 빈티지 그래픽 티셔츠 NEW5XE350
20240902,5,COLOR: CHARCOAL / SIZE: 66,색도이쁘고 옷사이즈 넉넉합니다 예뻐요,잘 맞아요,,,,[온앤온] 빈티지 그래픽 티셔츠 NEW5XE350
20240818,5,COLOR: CHARCOAL / SIZE: 66,원단이 시원해요!!! 달라붙지 않는 소재라서 좋네요!,잘 맞아요,,,,[온앤온] 빈티지 그래픽 티셔츠 NEW5XE350
20240815,5,COLOR: CHARCOAL / SIZE: 66,화이트 차콜 같이 구매했는데 화이트가 더 두께감있고 차콜이 더 시원한 소재로 얇은 두께입니다,잘 맞아요,,,,[온앤온] 빈티지 그래픽 티셔츠 NEW5XE350
20240815,5,COLOR: WHITE / SIZE: 55,다 좋은데 목이 금방 늘어나는거 같아요ㅠㅠ,잘 맞아요,,,,[온앤온] 빈티지 그래픽 티셔츠 NEW5XE350
20240807,5,COLOR: CHARCOAL / SIZE: 55,넘 편하고 가볍고 시원해요 디자인도 맘에들어요 요즘 계속 입고 다녀요,잘 맞아요,,,,[온앤온] 빈티지 그래픽 티셔츠 NEW5XE350
20240804,5,COLOR: CHARCOAL / SIZE: 66,배송 빠르게 왔어요,잘 맞아요,,,,[온앤온] 빈티지 그래픽 티셔츠 NEW5XE350
20240803,4,"COLOR: CHARCOAL / SIZE: 66사이즈약간 커요 (가슴, 팔 둘레, 소매길이)핏오버핏이에요착용감편해요",평소 55~55반정도 입어서 사이즈 2라도 많이 크진 않겠다하고 주문했는데 2는 큰 느낌이에요. 모델이 입은 것 보고 핏을 상상해서 그런지 더 큰 느낌이에요. 입을 때 팔을 두 번 정도 접어서 입고 바지안에 상의를 넣고 입으니 넉넉한 느낌이 커버되요.. 사진상으로 목 파이핑과 몸판 원단의 색이 같은 줄 알았는데 생각보나 톤 차이가 많이 나요. 그래서 반품까지 생각 했었는데 세일 가격이 너무 매력적이라...라벨 제거했는데 케어라벨 드라이크리닝이에요. 하하하~~ 함정이 많은 옷...확인 못한 나의 부주의함을 반성합니다.,"약간 커요 (가슴, 팔 둘레, 소매길이)",,,,[온앤온] 빈티지 그래픽 티셔츠 NEW5XE350
20240802,5,COLOR: CHARCOAL / SIZE: 66,넉넉한핏에 편하고 이뻐요,약간 커요,,,,[온앤온] 빈티지 그래픽 티셔츠 NEW5XE350
20240731,2,COLOR: CHARCOAL / SIZE: 66,세탁 두번만에 군데군데 빵꾸가..,잘 맞아요,,,,[온앤온] 빈티지 그래픽 티셔츠 NEW5XE350
20240729,5,COLOR: CHARCOAL / SIZE: 55,옷이 화면 그대로 이뻐요~,잘 맞아요,,,,[온앤온] 빈티지 그래픽 티셔츠 NEW5XE350
20240727,5,COLOR: CHARCOAL / SIZE: 66,약간 루즈하게 66도 괜찮아요 커보이지 않아요 좋아요,잘 맞아요,,,,[온앤온] 빈티지 그래픽 티셔츠 NEW5XE350
20240726,5,COLOR: WHITE / SIZE: 66,차콜색사고맘에들어서흰색도샀어요 사이즈랑다맘에들어요,잘 맞아요,,,,[온앤온] 빈티지 그래픽 티셔츠 NEW5XE350
